,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
442,Mumbai,2016, Toyota Innova Crysta,2.8 ZX AT 7 STR Automatic,"₹19,03,099","53,914 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-mumbai-1035630362/
443,Mumbai,2015, Maruti Ritz,LXI Manual,"₹3,23,699","51,486 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2015-cars-mumbai-1033444969/
444,Mumbai,2019, Renault TRIBER,1.0 RXZ Manual,"₹7,09,299","16,767 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-10321991776/
445,Mumbai,2015, Maruti Swift,VXI Manual,"₹4,22,999","39,404 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2015-cars-mumbai-1033662569/
446,Mumbai,2016, Toyota Corolla Altis,G Manual,"₹8,31,099","77,968 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2016-cars-mumbai-1036835662/
447,Mumbai,2018, Tata Tiago,XZ 1.2 REVOTRON Manual,"₹4,93,235","12,199 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-mumbai-1030844261/
448,Mumbai,2016, Honda Brio,1.2 S MT I VTEC Manual,"₹3,67,099","59,581 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2016-cars-mumbai-1039424369/
449,Mumbai,2013, Hyundai Sonata,2.4 GDI AT Automatic,"₹5,90,499","61,811 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-sonata-2013-cars-mumbai-1030574967/
450,Mumbai,2020, Maruti New  Wagon-R,ZXI 1.2 Manual,"₹6,52,899","11,696 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-mumbai-10305690717/
451,Mumbai,2015, Maruti Wagon R .,LXI Manual,"₹3,62,199","5,738 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1032943768/
452,Mumbai,2019, Mahindra XUV,W11 (O) Manual,"₹17,32,099","47,670 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-mumbai-1033413266/
453,Mumbai,2015, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,48,899","24,819 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-10325494774/
454,Mumbai,2014, Mercedes Benz C Class,EDITION C Automatic,"₹15,55,399","61,251 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-mercedes-benz-c-class-2014-cars-mumbai-1031242765/
455,Mumbai,2021, Mahindra XUV OO,1.2 W6 MT ,"₹10,88,799","9,583 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2021-cars-mumbai-10365694775/
456,Mumbai,2018, Maruti Swift,ZXI+ Manual,"₹6,86,499","30,280 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-mumbai-10365798775/
457,Mumbai,2020, Toyota URBAN CRUISER,Premium AT ,"₹12,35,599","9,859 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-urban-cruiser-2020-cars-mumbai-1037266369/
458,Mumbai,2021, Hyundai NEW SANTRO,1.1 MAGNA MT Manual,"₹5,78,099","2,371 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-mumbai-1035456765/
459,Mumbai,2019, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹7,83,599","30,786 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-mumbai-1033273323/
460,Mumbai,2014, Honda Brio,1.2 S MT I VTEC Manual,"₹3,83,199","37,492 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2014-cars-mumbai-1038945360/
461,Mumbai,2014, Maruti Wagon R .,VXI Manual,"₹3,56,199","32,401 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-mumbai-1033227360/
462,Mumbai,2015, Honda City,VX MT PETROL Manual,"₹6,60,799","54,831 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-mumbai-1035750564/
463,Mumbai,2014, Maruti Celerio,VXI AMT Automatic,"₹3,96,899","17,629 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-mumbai-1037586068/
464,Mumbai,2019, Renault TRIBER,1.0 RXZ Manual,"₹7,09,399","13,577 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-1036016768/
465,Mumbai,2015, Maruti Alto K,VXI Manual,"₹2,95,699","43,901 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-mumbai-1036378768/
466,Mumbai,2020, Maruti Vitara Brezza,ZXI + Manual,"₹9,09,599","19,798 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-mumbai-1038466840/
467,Mumbai,2013, Honda Amaze,1.2 SMT I VTEC Manual,"₹4,08,099","32,058 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-mumbai-1037370069/
468,Mumbai,2013, Honda Amaze,1.2 SMT I VTEC Manual,"₹4,20,399","12,742 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-mumbai-1036498667/
469,Mumbai,2016, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,95,059","32,735 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1032654560/
470,Mumbai,2019, MG HECTOR,SHARP DCT PETROL Automatic,"₹16,66,699","3,455 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-1037996441/
471,Mumbai,2020, Honda City,V MT PETROL Manual,"₹10,53,299","14,609 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-mumbai-1031561566/
472,Mumbai,2017, Tata Tiago,XZA 1.2 REVOTRON Automatic,"₹4,93,299","33,818 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-mumbai-1036710764/
