,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
141,Noida,2020, Maruti New  Wagon-R,LXI 1.0 L Manual,"₹4,53,999","11,731 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-new-delhi-1101796649/
142,Noida,2019, Hyundai Elite i,1.2 MAGNA PLUS VTVT Manual,"₹6,17,899","22,638 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-new-delhi-1006526263/
143,Noida,2011, Hyundai i,SPORTZ 1.2 KAPPA2 Manual,"₹2,88,599","66,782 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2011-cars-gurgaon-1012820760/
144,Noida,2020, MG HECTOR,SHARP DCT PETROL Automatic,"₹16,83,899","8,868 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-new-delhi-1153357165/
145,Noida,2019, Mahindra XUV,W9 Manual,"₹14,08,299","37,503 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-new-delhi-1001932560/
146,Noida,2016, Ford Ecosport,1.5 TITANIUM TI VCT AT Automatic,"₹6,84,299","41,253 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-1009212362/
147,Noida,2020, KIA SELTOS,HTK PLUS 1.5 PETROL Manual,"₹11,55,299","12,981 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-1009104464/
148,Noida,2018, Renault Kwid,RXL Manual,"₹3,18,799","20,830 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-new-delhi-1001823969/
149,Noida,2020, Hyundai Creta,E Manual,"₹12,00,399","21,031 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-new-delhi-1104556365/
150,Noida,2018, Ford Ecosport,1.5 TREND TI VCT Manual,"₹6,35,899","75,389 km",2nd Owner,Petrol + CNG,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-10121795777/
151,Noida,2018, Maruti Celerio,VXI Manual,"₹4,88,499","12,225 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-new-delhi-1006532669/
152,Noida,2018, Honda Amaze,1.2 VXMT I VTEC Manual,"₹6,93,299","23,859 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-new-delhi-1006930568/
153,Noida,2017, Renault Kwid,1.0 RXT Opt Manual,"₹3,52,799","20,795 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-new-delhi-1017502809/
154,Noida,2015, Hyundai Xcent,BASE 1.1 CRDI Manual,"₹2,97,799","69,491 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-noida-1051570167/
155,Noida,2019, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹8,60,999","11,114 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-new-delhi-1003604467/
156,Noida,2017, Maruti Dzire,VXI Manual,"₹6,41,899","23,319 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-new-delhi-1006476665/
157,Noida,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,89,199","26,212 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-new-delhi-1003670464/
