,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
95,Bengaluru,2016, Maruti Ciaz,ZXI RS Manual,"₹6,96,699","74,477 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-bengaluru-1028963463/
96,Bengaluru,2020, Honda City,V MT PETROL Manual,"₹11,82,999","14,594 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-bengaluru-10289292795/
97,Bengaluru,2014, Maruti Alto ,LXI Manual,"₹2,83,255","51,952 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-1020444961/
98,Bengaluru,2015, Hyundai Elite i,ASTA 1.2 Manual,"₹6,35,499","42,231 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10251596773/
99,Bengaluru,2018, Renault Duster,RXS CVT 106 PS Automatic,"₹9,76,599","21,486 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2018-cars-bengaluru-10235195775/
100,Bengaluru,2016, Hyundai Creta,1.6 SX PLUS VTVT Manual,"₹10,22,699","33,896 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bengaluru-10280997778/
101,Bengaluru,2012, Ford Figo,1.2 TITANIUM DURATEC Manual,"₹3,65,899","54,944 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-2012-cars-bengaluru-1024948462/
102,Bengaluru,2017, Hyundai Elite i,1.4 CRDI ASTA (O) Manual,"₹7,63,499","54,063 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bengaluru-10247193710/
103,Bengaluru,2013, Ford Figo,1.2 TITANIUM DURATEC Manual,"₹3,76,099","41,263 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-2013-cars-bengaluru-1028995061/
104,Bengaluru,2016, Honda Jazz,1.2 V MT Manual,"₹6,61,799","48,329 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1029234360/
105,Bengaluru,2015, Hyundai Elite i,ASTA 1.4 CRDI Manual,"₹7,17,059","56,911 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-1023476364/
106,Bengaluru,2020, MG HECTOR,SMART HYBRID PETROL MT Manual,"₹16,00,099","21,740 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-bengaluru-1028048364/
107,Bengaluru,2015, Hyundai Xcent,S 1.2 OPT Manual,"₹5,02,699","42,107 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-bengaluru-1023016963/
108,Bengaluru,2015, Honda Brio,1.2 S MT I VTEC Manual,"₹4,47,899","70,558 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-bengaluru-10288992776/
109,Bengaluru,2015, Honda Jazz,1.2 E MT Manual,"₹5,40,099","33,862 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2015-cars-bengaluru-10239093790/
110,Bengaluru,2013, Honda City,V MT PETROL Manual,"₹5,41,399","60,599 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-bengaluru-1020026163/
111,Bengaluru,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹7,25,699","24,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-bengaluru-10231199770/
112,Bengaluru,2019, Hyundai NEW SANTRO,ASTA 1.1 MT Manual,"₹5,73,599","30,663 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1021446062/
113,Bengaluru,2020, Maruti XL,ZETA AT SHVS Automatic,"₹12,24,599","55,422 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2020-cars-bengaluru-10233198772/
114,Bengaluru,2021, Datsun Redi Go,T (O) Manual,"₹4,91,499","1,660 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-bengaluru-1026582662/
115,Bengaluru,2019, Hyundai Grand i,ASTA 1.2 VTVT Manual,"₹5,88,399","14,858 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1025783766/
116,Bengaluru,2016, Maruti Celerio,VXI Manual,"₹4,84,199","24,938 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-bengaluru-10260097790/
117,Bengaluru,2015, Hyundai i,MAGNA 1.1 IRDE2 Manual,"₹3,87,099","60,141 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1028062169/
118,Bengaluru,2016, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹3,87,099","26,085 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2016-cars-bengaluru-10244192779/
119,Bengaluru,2015, Hyundai i,SPORTZ 1.1 IRDE2 Manual,"₹4,11,399","31,383 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1021686368/
120,Bengaluru,2014, Hyundai Grand i,ASTA 1.2 KAPPA VTVT Manual,"₹5,07,465","37,487 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1029356064/
121,Bengaluru,2016, Toyota Etios Liva,D 4D VD Manual,"₹6,26,399","73,638 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-etios-liva-2016-cars-bengaluru-1024586364/
122,Bengaluru,2020, Mahindra XUV OO,W8 (O) DIESEL  AT Automatic,"₹14,72,699","23,734 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2020-cars-bengaluru-1025208960/
123,Bengaluru,2019, Hyundai Elite i,1.2 SPORTZ PLUS DUAL TONE VTVT Manual,"₹8,48,299","26,288 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10254296792/
124,Bengaluru,2019, Maruti Celerio,ZXI OPT Manual,"₹5,45,699","21,646 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-bengaluru-1025310506/
125,Bengaluru,2017, Volkswagen Ameo,HIGHLINE 1.5L AT (D) Automatic,"₹6,19,399","91,038 km",1st Owner,Diesel,https://www.cars24.com/buy-used-volkswagen-ameo-2017-cars-bengaluru-1021650760/
126,Bengaluru,2016, Maruti Alto K,VXI OPT Manual,"₹3,32,299","34,293 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1020548063/
127,Bengaluru,2016, Datsun Redi Go,T (O) Manual,"₹2,91,999","51,334 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-bengaluru-1029820164/
128,Bengaluru,2017, Hyundai Eon,MAGNA PLUS OPTIONAL Manual,"₹3,66,899","77,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-bengaluru-10238893791/
129,Bengaluru,2014, Maruti Alto ,LXI Manual,"₹2,82,999","62,255 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-10247097792/
130,Bengaluru,2018, Renault Kwid,RXL Manual,"₹4,12,599","23,109 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bengaluru-10231090717/
131,Bengaluru,2018, Maruti Dzire,VXI Manual,"₹7,10,199","14,212 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-10251099797/
132,Bengaluru,2013, Hyundai i,SPORTZ 1.2 VTVT Manual,"₹4,43,599","72,656 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-bengaluru-1024746761/
