,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
36,Kolkata,2019, Hyundai VENUE,E MT 1.2  KAPPA Manual,"₹7,25,799","14,736 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-north-24-parganas-28676692791/
37,Kolkata,2018, Maruti Baleno,DELTA DDIS 190 Manual,"₹6,09,599","17,649 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-kolkata-1192244468/
38,Kolkata,2019, Mahindra XUV OO,W8 (O) Dual tone Diesel Manual,"₹9,42,799","30,661 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2019-cars-kolkata-1198707746/
39,Kolkata,2018, Renault Captur,RXE PETROL MT Manual,"₹6,57,599","6,594 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-captur-2018-cars-kolkata-1198641906/
40,Kolkata,2018, Hyundai Xcent,SX 1.2 Manual,"₹5,52,599","10,930 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2018-cars-kolkata-2115206768/
41,Kolkata,2014, Maruti Wagon R .,VXI Manual,"₹3,23,899","32,419 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-kolkata-1191125163/
42,Kolkata,2014, Maruti Wagon R .,VXI Manual,"₹2,98,299","52,776 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-kolkata-1196851501/
43,Kolkata,2014, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹4,34,399","1,38,721 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-kolkata-1197103649/
44,Kolkata,2015, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹5,30,499","34,276 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-kolkata-1195326947/
45,Kolkata,2018, Maruti Alto ,VXI Manual,"₹3,10,299","10,855 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-hooghly-21113296715/
