,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
356,Ahmedabad,2019, Maruti Alto ,LXI Manual,"₹3,29,599","59,384 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-ahmedabad-1144111465/
357,Ahmedabad,2019, Maruti Alto,LXI Manual,"₹3,35,699","18,274 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2019-cars-ahmedabad-1148536208/
358,Ahmedabad,2019, Maruti Alto,LXI Manual,"₹3,44,999","17,735 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2019-cars-ahmedabad-1144253964/
359,Ahmedabad,2016, Maruti Alto K,VXI Manual,"₹3,37,599","8,339 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-surat-13533892795/
360,Ahmedabad,2020, Maruti Ertiga,ZXI Plus SHVS Manual,"₹10,39,099","29,438 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2020-cars-ahmedabad-11463696794/
361,Ahmedabad,2018, Maruti Swift,VXI Manual,"₹5,37,899","25,343 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-surat-13584493793/
362,Ahmedabad,2019, Maruti Swift,VXI Manual,"₹5,63,799","37,711 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-ahmedabad-1356761364/
363,Ahmedabad,2017, Renault Kwid,RXT Manual,"₹3,23,499","18,111 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-surat-1355346661/
364,Ahmedabad,2017, Maruti Alto ,LXI Manual,"₹3,12,099","10,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-1350211861/
365,Ahmedabad,2019, Tata Tiago,XT 1.2 REVOTRON Manual,"₹4,89,099","16,001 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2019-cars-ahmedabad-1143370066/
366,Ahmedabad,2020, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,94,899","11,247 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2020-cars-ahmedabad-1149516361/
367,Ahmedabad,2018, Renault Kwid,1.0 RXT Opt Manual,"₹3,46,699","30,814 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-ahmedabad-1350976901/
368,Ahmedabad,2021, Hyundai Creta,SX MT Manual,"₹16,73,799","3,378 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-ahmedabad-1145883263/
369,Ahmedabad,2017, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,42,219","38,225 km",1st Owner,Petrol + CNG,https://www.cars24.com/buy-used-maruti-eeco-2017-cars-ahmedabad-11414191774/
370,Ahmedabad,2017, Volkswagen Polo,HIGHLINE1.5L DIESEL Manual,"₹5,84,199","68,394 km",1st Owner,Diesel,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-ahmedabad-1146825665/
371,Ahmedabad,2021, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹5,31,399","2,340 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2021-cars-ahmedabad-11439198773/
372,Ahmedabad,2013, Toyota Innova,2.5 VX 8 STR BS IV Manual,"₹7,00,099","2,81,380 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-2013-cars-ahmedabad-1359550721/
373,Ahmedabad,2017, Maruti Baleno,DELTA DDIS 190 Manual,"₹5,16,499","83,464 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1141745944/
374,Ahmedabad,2017, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,36,799","15,568 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2017-cars-ahmedabad-1361862920/
375,Ahmedabad,2015, Hyundai i,MAGNA 1.1 IRDE2 Manual,"₹3,67,599","38,635 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-ahmedabad-1146104404/
376,Ahmedabad,2013, Honda City,S MT PETROL Manual,"₹4,77,499","71,349 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-ahmedabad-1147041364/
377,Ahmedabad,2021, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹5,31,399","5,035 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2021-cars-ahmedabad-11489591711/
378,Ahmedabad,2019, Maruti Dzire,VDI Manual,"₹7,06,199","29,770 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1284658965/
379,Ahmedabad,2017, Hyundai Grand i,MAGNA 1.2 KAPPA VTVT Manual,"₹4,80,099","16,757 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-1149980164/
380,Ahmedabad,2019, Maruti Dzire,VXI Manual,"₹7,11,499","6,227 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1140625460/
381,Ahmedabad,2015, Maruti Celerio,VXI AMT Automatic,"₹3,95,799","47,869 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-ahmedabad-11498691790/
382,Ahmedabad,2017, Maruti Dzire,ZDI Plus Manual,"₹6,82,099","41,893 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-ahmedabad-1143442506/
383,Ahmedabad,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,57,399","1,32,544 km",1st Owner,Petrol + CNG,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ahmedabad-1143932608/
384,Ahmedabad,2015, Hyundai Creta,1.6 SX (O) CRDI Manual,"₹7,95,499","1,50,727 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-ahmedabad-1352638348/
385,Ahmedabad,2016, Hyundai Elite i,ASTA 1.2 (O) Manual,"₹6,17,688","58,187 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-1144415162/
386,Ahmedabad,2019, Renault TRIBER,1.0 RXT Manual,"₹5,88,799","26,493 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-ahmedabad-1146411467/
387,Ahmedabad,2017, Maruti Alto ,LXI Manual,"₹2,96,099","66,687 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-1140398068/
388,Ahmedabad,2018, Maruti Alto K,VXI Manual,"₹3,50,399","18,895 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-ahmedabad-1148711666/
389,Ahmedabad,2019, Maruti XL,ALPHA SHVS  MT Manual,"₹9,36,999","25,242 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2019-cars-ahmedabad-1149632963/
390,Ahmedabad,2021, Hyundai NEW I,MAGNA 1.2 MT ,"₹6,73,199","11,284 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-surat-1356362460/
391,Ahmedabad,2018, Maruti S Cross,ZETA 1.3 SHVS Manual,"₹8,88,099","20,043 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-ahmedabad-1140195407/
392,Ahmedabad,2018, Datsun Redi Go,T (O) Manual,"₹2,84,599","23,875 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-ahmedabad-1140744306/
393,Ahmedabad,2019, Maruti Alto ,LXI Manual,"₹3,52,899","78,986 km",1st Owner,Petrol + CNG,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-ahmedabad-1141960961/
