,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
280,Pune,2016, Maruti Swift Dzire,VXI 1.2 BS IV Manual,"₹4,75,999","1,85,289 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-pune-1060872009/
281,Pune,2017, Maruti Swift,VDI Manual,"₹5,77,399","23,787 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-1036255701/
282,Pune,2016, Maruti Swift,VXI OPT Manual,"₹5,63,699","62,326 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1065096665/
283,Pune,2017, Maruti Celerio,VXI (O) AMT Automatic,"₹4,69,099","47,667 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-1064462400/
284,Pune,2016, Maruti Swift,VDI Manual,"₹5,27,799","40,106 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1036287208/
285,Pune,2015, Hyundai Elite i,MAGNA 1.4 CRDI Manual,"₹5,87,399","42,587 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1039650603/
286,Pune,2018, Honda Amaze,1.2 V CVT I VTEC Automatic,"₹7,15,499","4,964 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-pune-1061611366/
287,Pune,2018, Ford Ecosport,1.5 TDCI TITANIUM PLUS Manual,"₹9,81,299","18,530 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1061054968/
288,Pune,2016, Maruti Baleno,ZETA 1.2 K12 Manual,"₹6,00,299","36,930 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1066777230/
289,Pune,2016, Maruti Vitara Brezza,ZDI PLUS DUAL TONE Manual,"₹7,67,599","59,735 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-1030544145/
290,Pune,2018, Maruti Wagon R .,LXI CNG Manual,"₹5,09,299","55,622 km",1st Owner,Petrol + CNG,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-1039486261/
291,Pune,2018, Maruti Dzire,VDI Manual,"₹6,92,299","53,343 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-pune-1034501024/
292,Pune,2017, Hyundai Creta,1.6 SX PLUS AUTO PETROL Automatic,"₹11,35,099","68,980 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10654198710/
293,Pune,2019, Renault Kwid,RXL Manual,"₹4,22,099","14,240 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-10694099713/
294,Pune,2020, KIA SELTOS,HTK PLUS 1.5 PETROL Manual,"₹12,78,599","19,355 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-1069630863/
295,Pune,2018, Maruti Celerio,ZXI Manual,"₹4,54,599","12,017 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-pune-1060516060/
296,Pune,2014, Maruti Swift Dzire,VXI 1.2 BS IV Manual,"₹4,47,599","29,495 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-mumbai-1039612060/
297,Pune,2014, Toyota Innova,2.5 VX 7 STR BS IV Manual,"₹8,57,699","95,466 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-mumbai-1030754264/
298,Pune,2020, Tata Tiago,XZ+ 1.2 Revotron Manual,"₹6,02,199","21,652 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2020-cars-mumbai-10349794791/
299,Pune,2014, Honda Amaze,1.2 SMT I VTEC Manual,"₹4,52,499","30,988 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-1064614460/
300,Pune,2020, Hyundai Creta,1.6 SX AT CRDI Automatic,"₹22,32,599","14,277 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-pune-10612797711/
301,Pune,2018, Volkswagen Polo,COMFORTLINE 1.0 PETROL Manual,"₹6,27,199","17,098 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-pune-10618891795/
302,Pune,2021, Renault TRIBER,1.0 RXZ Manual,"₹7,56,499","10,685 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2021-cars-pune-1068596662/
303,Pune,2019, Hyundai Elite i,1.4 SPORTS PLUS CRDI Manual,"₹8,53,599","65,700 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-10616793777/
304,Pune,2016, Maruti Ciaz,VDI+ SHVS Manual,"₹6,71,999","63,747 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-mumbai-1030346661/
305,Pune,2020, KIA SELTOS,1.5 GTX+ AT Automatic,"₹18,89,699","18,978 km",1st Owner,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10671490713/
306,Pune,2014, Maruti Alto ,LXI Manual,"₹2,79,299","34,076 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-pune-1061501964/
307,Pune,2015, Honda Brio,1.2 S MT I VTEC Manual,"₹3,64,699","30,911 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-pune-1068741767/
308,Pune,2017, Hyundai Elite i,SPORTZ 1.2 Manual,"₹6,00,299","14,875 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-1033937940/
309,Pune,2013, Hyundai i,SPORTZ 1.2 VTVT Manual,"₹4,19,199","33,309 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-1064538369/
310,Pune,2019, Mahindra XUV,W7 AT Automatic,"₹15,50,699","26,586 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-pune-10683491716/
311,Pune,2017, Honda BR-V,1.5 i-VTEC S Manual,"₹6,62,699","40,480 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-br-v-2017-cars-mumbai-1035136260/
312,Pune,2021, Maruti Swift,ZXI AMT Automatic,"₹8,82,799","5,591 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2021-cars-pune-10687394771/
313,Pune,2018, Renault Kwid,RXT 1.0 EASY-R AT OPTION Automatic,"₹4,59,799","59,885 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-pune-10632799776/
314,Pune,2017, Maruti Celerio,VXI AMT Automatic,"₹4,67,999","49,720 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10651991797/
315,Pune,2015, Mercedes Benz B Class,B200 CDI SPORT Automatic,"₹10,52,599","81,609 km",3rd Owner,Diesel,https://www.cars24.com/buy-used-mercedes-benz-b-class-2015-cars-pune-1067758644/
316,Pune,2015, Maruti Alto ,LXI Manual,"₹2,82,799","49,390 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-mumbai-1030520166/
317,Pune,2019, Maruti New  Wagon-R,ZXI 1.2 Manual,"₹5,98,299","32,242 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-pune-1065588663/
318,Pune,2019, Renault Kwid,RXL Manual,"₹4,03,899","27,469 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-1060410961/
319,Pune,2021, Datsun Redi Go,T (O) Manual,"₹5,08,499",514 km,1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-pune-10658392770/
320,Pune,2016, Hyundai Verna,FLUIDIC 1.6 SX VTVT Manual,"₹6,42,699","44,574 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2016-cars-pune-1061062062/
321,Pune,2018, Tata NEXON,XZA+ 1.5 Automatic,"₹10,51,199","36,416 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-nexon-2018-cars-pune-1069360961/
322,Pune,2018, Maruti S Cross,ALPHA SHVS Manual,"₹10,74,872","24,701 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1061316666/
323,Pune,2014, Honda Amaze,1.2 SMT I VTEC Manual,"₹4,22,099","43,294 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-10643091776/
324,Pune,2016, Maruti Celerio,VXI AMT Automatic,"₹4,31,899","27,167 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10655790779/
325,Pune,2018, Tata Hexa,Varicor 400 XTA Automatic,"₹15,82,799","26,155 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-hexa-2018-cars-pune-10643599771/
326,Pune,2016, Maruti Alto K,VXI AMT Automatic,"₹3,92,599","13,309 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-pune-10696697797/
327,Pune,2020, Maruti Swift,ZXI + AMT Automatic,"₹8,54,749","8,989 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2020-cars-pune-10608997773/
328,Pune,2020, Hyundai Creta,S CRDI Manual,"₹14,60,099","17,898 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-pune-1037710969/
329,Pune,2016, Maruti Celerio,VXI (O) AMT Automatic,"₹4,57,099","71,088 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10657692718/
330,Pune,2015, Hyundai Grand i,ASTA 1.2 KAPPA VTVT Manual,"₹4,17,399","63,203 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-1065375804/
331,Pune,2018, Renault Kwid,RXT 1.0 EASY-R AT OPTION Automatic,"₹4,42,199","48,617 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-pune-10632693797/
332,Pune,2014, Renault Duster,RXL PETROL 104 Manual,"₹6,37,799","96,336 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2014-cars-mumbai-1032764760/
333,Pune,2017, Maruti Dzire,VXI Manual,"₹6,26,999","42,515 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-10325595792/
334,Pune,2015, Hyundai i,MAGNA 1.1 IRDE2 Manual,"₹3,49,299","48,928 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-pune-10623797777/
335,Pune,2015, Honda Brio,1.2 S MT I VTEC Manual,"₹3,70,454","68,981 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-pune-1062515669/
336,Pune,2018, Tata Tiago,XT 1.2 REVOTRON Manual,"₹5,09,299","47,274 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-pune-1061584264/
337,Pune,2015, Maruti Alto K,VXI Manual,"₹3,41,199","18,182 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1066331363/
338,Pune,2015, Maruti Alto K,VXI Manual,"₹3,75,299","19,371 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-10625792778/
339,Pune,2019, Tata NEXON,XZA + 1.2 PETROL A/T Automatic,"₹9,51,599","4,391 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-nexon-2019-cars-pune-1063505860/
340,Pune,2015, Hyundai Elite i,ASTA 1.2 Manual,"₹5,91,199","18,596 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-1039426261/
341,Pune,2015, Hyundai Grand i,SPORTZ 1.1 CRDI Manual,"₹4,53,399","47,041 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-1033172121/
342,Pune,2016, Honda Jazz,1.2 V AT Automatic,"₹5,42,699","41,721 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-mumbai-1037580668/
343,Pune,2016, Honda Jazz,1.2 S MT Manual,"₹4,90,499","9,125 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-pune-1035785404/
344,Pune,2016, Hyundai Grand i,MAGNA 1.2 KAPPA VTVT Manual,"₹4,58,399","41,171 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1067055465/
345,Pune,2016, Hyundai Elite i,ASTA 1.2 (O) Manual,"₹6,11,299","43,436 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-1065230760/
346,Pune,2015, Honda Jazz,1.2 V MT Manual,"₹4,40,899","75,835 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2015-cars-pune-1031347343/
347,Pune,2020, Renault TRIBER,1.0 RXT Manual,"₹7,09,799","10,256 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2020-cars-pune-10684692715/
348,Pune,2019, Hyundai VENUE,1.0L Turbo GDI SX MT Manual,"₹10,56,299","17,944 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-pune-10655790717/
349,Pune,2016, Maruti Alto ,LXI Manual,"₹3,16,799","17,995 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-mumbai-10313794793/
350,Pune,2019, Ford Ecosport,1.5 TITANIUM PLUS TI VCT AT Automatic,"₹9,80,399","10,343 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-1067246226/
351,Pune,2013, Honda CRV,2.4 AWD AT AVN Automatic,"₹8,74,799","63,578 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-crv-2013-cars-pune-1030078903/
352,Pune,2016, Maruti Wagon R .,VXI AMT Automatic,"₹4,53,499","32,851 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-pune-1069318468/
353,Pune,2016, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,53,499","51,838 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-10678799798/
354,Pune,2016, Maruti Baleno,SIGMA 1.2 K12 Manual,"₹5,33,699","43,851 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1061196466/
355,Pune,2018, Maruti Vitara Brezza,ZDI PLUS Manual,"₹8,96,999","32,546 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1064978164/
356,Pune,2019, Ford New Figo,1.2 TITANIUM Manual,"₹5,63,599","14,587 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-new-figo-2019-cars-pune-10684492716/
357,Pune,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,71,899","29,807 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1036640101/
358,Pune,2015, Volkswagen Vento,HIGHLINE PETROL Manual,"₹5,50,099","85,796 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2015-cars-pune-1065365560/
359,Pune,2014, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹5,70,099","75,692 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-1069003801/
360,Pune,2019, Maruti Baleno,ZETA 1.2 K12 Manual,"₹6,86,899","18,364 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-1039660904/
361,Pune,2018, Maruti Alto K,VXI (O) AMT Automatic,"₹3,93,799","15,182 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-pune-1061150707/
362,Pune,2018, Maruti Vitara Brezza,ZDI PLUS DUAL TONE Manual,"₹9,69,715","22,440 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-10601297713/
363,Pune,2017, Hyundai Verna,1.6 SX VTVT Manual,"₹8,23,499","64,994 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-pune-10693995792/
364,Pune,2016, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,09,599","25,054 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1067394267/
365,Pune,2019, Hyundai GRAND I NIOS,SPORTZ DIESEL AT Automatic,"₹8,47,999","25,374 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-pune-10662797773/
366,Pune,2016, Hyundai Creta,1.6 SX PLUS AUTO PETROL Automatic,"₹9,90,799","54,527 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-1060770329/
367,Pune,2021, KIA SELTOS,HTX AT PETROL Automatic,"₹16,84,199","3,918 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2021-cars-pune-10683493778/
368,Pune,2014, Maruti Celerio,VXI AMT Automatic,"₹3,96,899","30,020 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-mumbai-1031466263/
369,Pune,2017, Ford Ecosport,1.5 TITANIUM TI VCT AT Automatic,"₹7,34,199","43,848 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-pune-1066678648/
370,Pune,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,31,699","21,379 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1064516260/
371,Pune,2019, Maruti XL,ALPHA SHVS  MT Manual,"₹11,13,299","13,924 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2019-cars-pune-1064515660/
372,Pune,2016, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,47,299","72,535 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1063424463/
373,Pune,2020, Maruti Vitara Brezza,ZXI Manual,"₹9,63,199","27,621 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-pune-10639993710/
374,Pune,2019, MG HECTOR,SHARP DCT PETROL Automatic,"₹16,80,199","6,661 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-pune-1060207361/
375,Pune,2015, Nissan Micra,XL CVT (PETROL) Automatic,"₹5,56,699","51,146 km",1st Owner,Petrol,https://www.cars24.com/buy-used-nissan-micra-2015-cars-pune-10664591790/
376,Pune,2016, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,82,799","28,518 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1062425860/
377,Pune,2017, Volkswagen Polo,GT TSI 1.2 PETROL AT Automatic,"₹7,48,499","42,523 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-mumbai-1032176068/
378,Pune,2015, Honda City,VX MT PETROL Manual,"₹7,04,899","56,153 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-pune-1060625562/
379,Pune,2018, Maruti Baleno,DELTA DDIS 190 Manual,"₹6,42,499","70,209 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-1037690965/
380,Pune,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,66,199","31,014 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1036960300/
381,Pune,2016, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,82,199","40,023 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1062864663/
382,Pune,2019, Hyundai Elite i,1.2 SPORTS PLUS VTVT Manual,"₹7,40,899","31,263 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1065540665/
383,Pune,2018, Hyundai NEW SANTRO,SPORTZ 1.1 Manual,"₹5,28,899","15,574 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-pune-1064265162/
384,Pune,2017, Toyota Corolla Altis,VL AT Automatic,"₹13,20,399","39,147 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2017-cars-mumbai-1032402665/
385,Pune,2016, Hyundai Creta,1.6 SX PLUS AUTO PETROL Automatic,"₹10,66,899","88,181 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-10633991774/
386,Pune,2017, Maruti Vitara Brezza,ZDI PLUS Manual,"₹8,94,399","30,537 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-mumbai-1030176468/
387,Pune,2020, Honda Jazz,1.2 ZX MT Manual,"₹9,80,899","5,526 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2020-cars-pune-10674197790/
388,Pune,2019, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹8,48,299","18,388 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-1063025463/
389,Pune,2015, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,62,999","63,547 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-10631594778/
390,Pune,2015, Maruti Wagon R .,VXI Manual,"₹3,70,899","66,231 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-pune-1067613461/
391,Pune,2017, Maruti Alto ,LXI Manual,"₹3,33,699","18,663 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-mumbai-1034386966/
392,Pune,2018, Maruti IGNIS,DELTA 1.2 K12 Manual,"₹5,13,299","8,653 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-pune-1069911163/
393,Pune,2017, Jeep Compass,2.0 LIMITED Manual,"₹13,74,199","70,790 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-pune-1064095269/
394,Pune,2017, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,10,245","78,928 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-10673398798/
395,Pune,2021, Toyota Glanza,G MT PETROL Manual,"₹8,17,599","16,051 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-glanza-2021-cars-pune-10685593775/
396,Pune,2020, Honda City,ZX CVT Automatic,"₹15,85,399","11,301 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-mumbai-1035174762/
397,Pune,2018, Maruti IGNIS,ZETA 1.2 K12 Manual,"₹4,97,299","19,645 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-pune-1064571760/
398,Pune,2019, Honda Amaze,1.2 V CVT I VTEC Automatic,"₹8,19,099","21,007 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1030166463/
399,Pune,2018, Maruti S Cross,SIGMA SHVS Manual,"₹8,23,799","50,901 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1065424967/
400,Pune,2016, Maruti Baleno,ZETA 1.2 K12 Manual,"₹6,00,899","64,916 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1067620660/
401,Pune,2015, Hyundai Creta,1.6 CRDI SX PLUS AUTO Automatic,"₹8,65,699","99,149 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-pune-1033242503/
402,Pune,2016, Maruti Baleno,ALPHA 1.2 K12 Manual,"₹5,96,499","45,783 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1036890465/
403,Pune,2017, Maruti Wagon R .,VXI Manual,"₹4,70,899","15,866 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-pune-1065614065/
404,Pune,2017, Maruti Vitara Brezza,ZDI PLUS DUAL TONE Manual,"₹8,87,599","59,832 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1062626963/
405,Pune,2020, Maruti Baleno,ZETA 1.2 K12 Manual,"₹7,30,999","9,113 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-pune-1065220762/
406,Pune,2016, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,87,599","52,955 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1069380067/
407,Pune,2017, Mahindra TUV,T8 Manual,"₹7,40,399","39,297 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-pune-1036337403/
408,Pune,2017, Maruti Wagon R .,VXI Manual,"₹4,35,099","41,099 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-mumbai-1030172261/
409,Pune,2017, Toyota Corolla Altis,VL AT Automatic,"₹12,52,999","34,938 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2017-cars-pune-1034318922/
410,Pune,2019, Honda Amaze,1.2 VX CVT I VTEC Automatic,"₹8,26,899","14,557 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1033800060/
411,Pune,2019, Hyundai VENUE,1.0L Turbo GDI SX(O) MT Manual,"₹9,71,799","9,551 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-pune-1067714108/
412,Pune,2017, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,93,999","40,928 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1067482365/
413,Pune,2018, Honda City,VX MT PETROL Manual,"₹9,68,899","41,412 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-pune-10644995712/
414,Pune,2017, Jeep Compass,2.0 LONGITUDE Manual,"₹11,97,999","41,229 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-pune-1035700428/
415,Pune,2015, Hyundai i Active,1.2 S Manual,"₹5,54,199","35,351 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2015-cars-pune-1064577268/
416,Pune,2017, Hyundai Grand i,SPORTZ (O) 1.2 AT VTVT Automatic,"₹5,85,999","18,376 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1061864407/
417,Pune,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,24,099","30,936 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1064483560/
418,Pune,2018, Maruti Dzire,VXI Manual,"₹7,04,199","12,826 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1037410363/
419,Pune,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,18,999","30,942 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1069314364/
420,Pune,2019, Hyundai GRAND I NIOS,Asta Petrol Manual,"₹6,48,399","20,241 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-pune-1067717163/
421,Pune,2018, Honda City,V CVT Automatic,"₹10,47,599","26,989 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-pune-1060638269/
